#Frame	Avg_O1-H	Avg_Tilt	OH_count	Valid_HB_Count	Avg_H-O2	Avg_O1-H-O2_Angle
827	0.9803014263382404	-16.57287169107293	20	17	2.040701486564369	156.51546147640104
828	0.9787317379724166	-16.366604489850594	20	17	2.0425832890738747	156.62598630883286
829	0.9771006667322137	-16.141308165115326	20	17	2.0442980831978486	156.77673678970453
830	0.9754581516158869	-15.898932637978481	20	17	2.046057519890091	156.91465293857084
831	0.9737232420078605	-15.662715826962081	20	17	2.04772835956417	157.03864490386482
832	0.9725332003932745	-15.43578381681472	20	16	2.021557647227282	159.04960867093592
833	0.9722545923073133	-15.214396245851864	20	16	2.020402828730597	158.01168134571304
834	0.972600702128924	-15.000067328402405	20	16	2.0172868793322554	158.24668270250442
835	0.9740192937126478	-14.789270698563252	20	16	2.012788074355713	158.46918678735364
836	0.9760509121108247	-14.58756966947663	20	16	2.0078047878207466	158.66780294954071
837	0.9785774870467293	-14.395651405788936	20	16	2.0030317972242457	158.8453446069499
838	0.9812603555421614	-14.201541822341492	20	16	1.9985727997862621	158.9979263510553
839	0.9838789850837205	-14.011437795832169	20	16	1.9948351295046929	159.11757695235846
840	0.986020599875838	-13.832460658354481	20	16	1.9924582931627124	159.22992346158384
841	0.987562106810522	-13.640253657438489	20	16	1.9914502695552063	159.34440540017727
842	0.9883286332892925	-13.461178290942012	20	16	1.9917788153585942	159.47392140326903
843	0.9879017122957252	-13.280851759426572	20	17	2.022118675861887	157.84415219688503
844	0.9862061059174178	-13.110765414070439	20	17	2.0249567417185426	157.89486380473042
845	0.9837738029033039	-12.96244020989847	20	17	2.0287174357060462	157.89464152145152
846	0.9808922938258735	-12.851650598992418	20	17	2.033056704544858	157.8070805222394
847	0.9776464482578019	-12.754139859706374	20	17	2.0375671920767453	157.66309145760934
848	0.9745737517130152	-12.66837972891079	20	17	2.0420059126309713	157.49689088741368
849	0.9721926300297508	-12.605499915593299	20	17	2.045713870072627	157.29398848626536
850	0.9707368186490586	-12.533314132012936	20	17	2.0484543434671565	157.0419703528352
851	0.97040915682389	-12.476753231300124	20	17	2.049996983502962	156.76118775717353
852	0.9711366698021425	-12.411452086254911	20	17	2.0504375355492237	156.46237741796483
853	0.9730460499268645	-12.363290877571497	20	17	2.0497119257306373	156.15666327261627
854	0.9759752776915717	-12.301363519923651	20	17	2.0484744839183224	155.82566899617058
855	0.9793667310111029	-12.2210617287676	20	17	2.0471142815180032	155.49806797222436
856	0.9827965440483059	-12.146217607571243	20	17	2.0462510686956223	155.1783973202048
857	0.9859914543715685	-12.061320764779293	20	17	2.046033510122925	154.87672226130243
858	0.9885240942590274	-11.997926962311682	20	17	2.0470246860370755	154.5649767115985
859	0.9901727602247437	-11.928284338323914	20	17	2.048586900288751	153.40922780172858
860	0.9904548679790942	-11.843809608054446	20	16	2.0197121558892195	154.2468789504508
861	0.989314408375358	-11.765773754657957	20	16	2.0238712594472275	154.0714116779101
862	0.9871033420271085	-11.691617119892161	20	16	2.0292801580638615	153.94776732036001
863	0.9840760511035015	-11.637604266414517	20	16	2.0357337434526164	153.82048714263914
864	0.9806791757496143	-11.594816071781029	20	15	2.037725922565068	156.01258092394346
865	0.977005146000509	-11.524791550223318	20	15	2.0438556846707483	155.95958265211024
866	0.9739227721761514	-11.451129986515697	20	15	2.049292791537244	155.88986669695998
867	0.9713197838500067	-11.385672514725227	20	15	2.054089505729549	155.8149693008009
868	0.9696904004851244	-11.325815743048993	20	15	2.0575981078270753	155.71969372999123
869	0.9691834606923116	-11.275154732531186	20	15	2.0594920850021414	155.59794411050856
870	0.9699683324676632	-11.236029050570597	20	16	2.1009052959310583	156.03718560681708
871	0.9718773644229894	-11.204623270819713	20	16	2.0996862446623945	155.84307631977566
872	0.974643791566922	-11.16539642807697	20	16	2.0978103092928047	155.62058822987666
873	0.9778736635597867	-11.135850623162494	20	16	2.095750168794747	155.37722947870554
874	0.9813498618671828	-11.107765437209215	20	16	2.0937480318205215	155.13199375640096
875	0.9847446115319916	-11.079907693611808	20	16	2.0921157120176535	154.89123692333186
876	0.9872544580538486	-11.05664125028836	20	16	2.0915622942404113	154.643723950607
877	0.9888341735504917	-11.03815443258594	20	16	2.091956206184542	154.4173632439367
878	0.9893202289661062	-11.024793603272018	20	16	2.093312837689129	154.2512561562281
879	0.9884493776025183	-11.008175931721121	20	16	2.0959396220437867	154.12280905945983
880	0.9863372976692345	-11.003207674826141	20	16	2.099624960374369	154.0178227726907
881	0.9836854322013979	-11.011183666819417	20	16	2.103450473608066	153.94832208212983
882	0.9806875034877953	-11.028411526048814	20	16	2.107120585083724	153.91582117967556
883	0.9773515166969874	-11.042667516094195	20	16	2.110620116857014	153.92586935398396
884	0.9738735286162401	-11.040038373663402	20	16	2.113549815555137	153.09968276702358
885	0.9707796425738872	-11.057298744889076	20	16	2.115472967076378	153.17740013396133
886	0.9690765191721198	-11.09371271267624	20	15	2.088133156557084	155.00008269916816
887	0.9685102572462905	-11.127242855832717	20	15	2.086219578260726	155.12416394234566
888	0.9693975699367756	-11.163161439378332	20	15	2.0827349720151123	155.25113004787949
889	0.9712805107372141	-11.19415570222569	20	15	2.078350982104279	155.38172992836343
890	0.9739672145974818	-11.203582756110176	20	15	2.073677588381028	155.50195023924704
891	0.9774276522599801	-11.205538668923621	20	15	2.0685593990959	155.65251060540655
892	0.9810215645119925	-11.19757386893525	20	15	2.0638171521624584	155.83938813342897
893	0.9848735081587592	-11.185647895800281	20	15	2.059525603014695	156.02925328909907
894	0.9880422986673387	-11.17670977488732	20	15	2.056281733826022	156.24506772698038
895	0.9903385185195555	-11.165710120983329	20	15	2.054115346518412	156.47360592019473
896	0.9913194408334782	-11.162108932572169	20	15	2.053554395374918	156.71522672745996
897	0.9911130676681837	-11.16933000610596	20	15	2.0541577132413433	156.968140914022
898	0.9890924799909797	-11.187614559245135	20	15	2.0565800570074204	157.19675754501066
899	0.9859319460580942	-11.217911012887587	20	15	2.05992552345746	157.33227764825384
900	0.9819776107046913	-11.23040621221317	20	16	2.102377258827147	156.40710603784055
901	0.9772781729554423	-11.249266019412246	20	16	2.105659101091664	156.39726150775178
902	0.9729237080421778	-11.258726757868915	20	16	2.108406153399006	156.36658062792083
903	0.9694963859329546	-11.270509684298826	20	16	2.1102809891329164	156.30365465930885
904	0.9669444963279569	-11.289476231256597	20	16	2.111402910813273	156.2181405410816
905	0.9663885246697881	-11.306294483089477	20	16	2.111187758104164	156.0576509372246
906	0.9671942698911391	-11.33420150260333	20	16	2.110264256603079	155.83210471898929
907	0.9694384730646413	-11.38042493742002	20	16	2.1082905860887173	155.5702785973981
908	0.9724352322227979	-11.439405208329354	20	16	2.105976481781536	155.29411960162454
909	0.9760020963885545	-11.494528448914092	20	16	2.103255911117575	155.00983873312543
910	0.9797389833014261	-11.55962382170296	20	16	2.1002190806836083	154.73615006678202
911	0.9832395499848106	-11.641684475910143	20	16	2.097446145378966	154.50436969135694
912	0.9862544373982628	-11.732373475809691	20	16	2.0946899672629193	154.79008128096325
913	0.9878746258210613	-11.821199804095704	20	16	2.093156598211042	154.69501030813774
914	0.9882439491917591	-11.91768403703438	20	16	2.092654572633938	154.62115177193402
915	0.9873860301094716	-12.022941421991998	20	17	2.1196358685957244	152.78765382808544
916	0.9855334491732627	-12.11452744506229	20	17	2.1200932965671955	152.78647178540626
917	0.9828908845270741	-12.216363054306001	20	17	2.1210899534037235	152.83067060847526
918	0.9795829343129357	-12.301094772632151	20	17	2.1227425870403662	152.83219758809685
919	0.9764252653723722	-12.399537550410631	20	17	2.1245841546770188	152.8143516781665
920	0.9730605987090526	-12.488997203776801	20	17	2.1263657660331376	152.84342125621322
921	0.9701826142116168	-12.574341496456261	20	17	2.1276578481308848	152.88478391431894
922	0.9684294477282854	-12.67073601649916	20	17	2.1281592370727123	152.91972064082796
923	0.9673162616727125	-12.772206307373587	20	17	2.1283343667253116	152.92954657788783
924	0.9675436866807393	-12.889315680688728	20	17	2.1274930993358177	152.93761054483033
925	0.9689471408311409	-12.997038829884938	20	17	2.125993532921674	152.9088241046037
926	0.9718217389325424	-13.108540900544156	20	17	2.1232070463739534	152.87075137359753
927	0.9756386760551772	-13.225839538999182	20	17	2.1194152055661695	152.82340554867446
928	0.9795757092518492	-13.346021522813365	20	17	2.1153300470306644	152.77803831271373
929	0.983365911378414	-13.476942667777598	20	17	2.111336330323116	152.72476110641054
930	0.9865344815549639	-13.607680218125685	20	17	2.1079340302012493	152.68537003046217
931	0.9885405853546747	-13.734579851901193	20	16	2.0730005191549745	151.85671819015337
932	0.9891164880015333	-13.844824909916307	20	16	2.0716162255783335	151.8400955085889
933	0.9884529670350422	-13.969629740652078	20	16	2.0711675580397895	151.86081590268114
934	0.9867780716875998	-14.068905299887764	20	16	2.0720260068929166	151.89196936670976
935	0.9838497826634235	-14.183013548193594	20	17	2.1051110775205175	152.77714422193662
936	0.9803513583452521	-14.289710757965068	20	17	2.107369717248404	152.8209579932136
937	0.9766277160961545	-14.401693172488446	20	17	2.109986495390706	152.869928863106
938	0.973137116917847	-14.486390668845933	20	17	2.112629003349169	152.87189460210178
939	0.9707206726692705	-14.560695138668184	20	17	2.114395753384494	152.8528844873363
940	0.9692766790533269	-14.636170520844155	20	16	2.081803405752247	154.4627307936932
941	0.9688646889273734	-14.695776621762013	20	16	2.0813405012600366	157.2430907426371
942	0.9697621171298122	-14.753492017020932	20	15	2.046559884919137	156.695162779164
943	0.9716787029625508	-14.789048846300172	20	15	2.043530116771467	156.69086867998712
944	0.9744803044841459	-14.820721818453743	20	15	2.0396811175474	156.69903259471857
945	0.9779609927789114	-14.840613938355478	20	15	2.0354739226167626	156.68004350647837
946	0.9814890127398345	-14.854178126543687	20	15	2.0313724851716035	156.67809898797844
947	0.9842906329298998	-14.877734302024	20	15	2.027726154736706	156.72637458057747
948	0.9863126516297337	-14.897805924872277	20	15	2.0247588379703267	156.82645254409852
949	0.9870685876816936	-14.931624917612703	20	15	2.0231529307121	156.95236327454134
950	0.9868716660635579	-14.94698455741769	20	16	2.0451157074382316	154.91662114600297
951	0.9856952707872351	-14.9408630639137	20	16	2.0447153836423673	155.0354351868815
952	0.9835478235785811	-14.942789423065516	20	16	2.0454086607850264	155.1854314616186
953	0.9810978537640495	-14.947208794233239	20	16	2.046419973893138	155.3341763040118
954	0.9784459096365238	-14.952299041866397	20	15	2.012138006679707	154.08987822162686
955	0.9757212758836651	-14.952088125455424	20	15	2.013749333229997	154.21317403574406
956	0.9735804015319106	-14.954372232479386	20	15	2.015148099952167	154.3625438771459
957	0.9723504234056979	-14.949785634825114	20	16	2.0501557319752335	156.00305181568953
958	0.9714520900565231	-14.94086090222306	20	17	2.084062270550433	156.26277513231204
959	0.9714351558938266	-14.931145400428345	20	17	2.0830822065084074	156.32430939991596
960	0.9720091695513752	-14.90381226845287	20	18	2.113963565472586	154.85950010900854
961	0.9731558676449701	-14.879043784314149	20	18	2.111799348255561	154.93610818906723
962	0.9745624642063057	-14.861408117027386	20	18	2.1093610840517565	154.97557929884485
963	0.9764206192954641	-14.822588140533892	20	17	2.073764641456423	154.93347644456432
964	0.9785134102802984	-14.787740472346172	20	17	2.06972856509523	154.98364889239463
965	0.9806670855392448	-14.763322771919249	20	17	2.065507745607894	155.03418589483312
966	0.9825127626534244	-14.741277455418224	20	17	2.061546672633709	155.06503058073758
967	0.983890935873796	-14.719081353804674	20	17	2.058364213251387	155.08879822717896
968	0.9845778214714024	-14.68988909787743	20	17	2.0560821926197197	155.14057423784047
969	0.9844156667177681	-14.639245677334959	20	17	2.054862453910077	155.20066208966233
970	0.983574905708719	-14.590643808654127	20	17	2.053754596168951	152.5266905548171
971	0.9824462754563255	-14.53616903518411	20	17	2.053281582610645	152.72892407008405
972	0.9813923727082496	-14.483724576539142	20	17	2.0532479212187322	152.9496112840287
973	0.9803917268128458	-14.424585593486688	20	17	2.053353587966718	153.17911929830234
974	0.979433177178828	-14.359309034479153	20	17	2.0538241693784514	153.3872410133165
975	0.9787273567932792	-14.280099194192525	20	17	2.0540624037544912	153.6300233872989
976	0.9783354477380092	-14.206951261034897	20	18	2.0907139342936287	153.717718196551
977	0.9777072251934239	-14.09899441006814	20	18	2.090726123773293	153.90214957178705
978	0.9772260725309281	-13.986949045434518	20	18	2.0901761407046986	152.85557355824028
979	0.9768941731872433	-13.861326656523605	20	18	2.089692050922673	153.07074539521975
980	0.9766695209429261	-13.730056673764462	20	18	2.0892573338908105	153.2647553659268
981	0.9768007378017127	-13.605772677595713	20	18	2.0882878005765764	153.47910637165262
982	0.9769730194248354	-13.48150686029447	20	18	2.0871949044219607	153.68373008839825
983	0.9776829913089949	-13.376679609599595	20	18	2.085437657565829	153.89112199691283
984	0.978538037975409	-13.231320599027452	20	18	2.083664307484333	154.0582199308264
985	0.9795745199654435	-13.081257572063567	20	18	2.0818389986744505	154.18247231882148
986	0.9803540705568314	-12.913492793190505	20	18	2.080584406108769	154.21734820296734
987	0.9808469825388675	-12.720022125982693	20	18	2.0800135423415393	154.18222793436408
988	0.9816081261639299	-12.520775100346047	20	18	2.07974399355483	154.09428850195408
989	0.9819715029131624	-12.332124669803328	20	18	2.0802868801152865	153.93493556071928
990	0.9819261683852242	-12.136631859819165	20	18	2.081656319990514	153.70225001588483
991	0.9819358151910249	-11.961602006672987	20	18	2.0831254256574323	153.45872208385887
992	0.9822369031881293	-11.780034711612515	20	18	2.0845501636115227	153.20982467930259
993	0.982226949936836	-11.590321287947916	20	18	2.086415420439857	152.96966772143742
994	0.9820700338730367	-11.388668748039398	20	18	2.0885821923544814	152.7254441948433
995	0.9816479754971598	-11.177867584152263	20	18	2.0911313767845026	152.46539699004467
996	0.9810526541055455	-10.976038923565294	20	18	2.093987497999775	152.2049798409749
997	0.9804491573189817	-10.785050343495396	20	18	2.0970171730568032	151.94137507396763
998	0.9794478588745573	-10.597845610870786	20	18	2.10033193650351	151.68472508977862
999	0.9786412589738918	-10.410766606707751	20	18	2.103386079279902	151.437676883994
1000	0.977713762387493	-10.199172659457036	20	18	2.106407214277918	151.19501503198657
1001	0.9771568111332767	-9.988293496357795	20	18	2.109004429449976	150.91935519385413
1002	0.9765710895729246	-9.776345597979368	20	18	2.1114709043749267	150.65739927180647
1003	0.9763727985061003	-9.568075113106937	20	18	2.1136591584737823	150.3917722761286
1004	0.9765416803190965	-9.370977385091944	20	18	2.1158101108348832	150.10466372638632
1005	0.9773154485672892	-9.188257387747248	20	18	2.117382769860587	149.84548905983806
1006	0.9781662964213529	-9.015515203623186	20	18	2.1190083896902983	149.6068512981946
1007	0.9792580300287248	-8.857688843205633	20	18	2.120441043652699	150.44782992111647
1008	0.9802359990329137	-8.711382954215209	20	18	2.1214645140125805	150.30774729767194
1009	0.9810214472121391	-8.576988131071712	20	18	2.122917840980846	150.15936917070061
1010	0.9814232690826741	-8.459831513760601	20	17	2.101717180643736	151.8042246096595
1011	0.9815578759485717	-8.346979748984861	20	17	2.104563492259689	151.70725429500192
1012	0.9815862054878686	-8.230179697676302	20	17	2.107301837358291	151.63890947147058
1013	0.9814551167287388	-8.119545104343047	20	17	2.1098369705529056	151.61510752520212
1014	0.9808346365802099	-8.024531239653824	20	17	2.1123861358367035	151.61197492425467
1015	0.9802507550823039	-7.937902118452184	20	18	2.1360982764666896	151.65671700739463
1016	0.9794834792773457	-7.864969891261104	20	17	2.123762228383698	153.54928969583614
1017	0.9785566209703556	-7.785765266075141	20	15	2.052975546720195	154.2775003805796
1018	0.9777321995646723	-7.703715678568129	20	14	2.0185115027481286	154.53698946847308
1019	0.9771904350698701	-7.6264690918456965	20	14	2.017795384629429	154.5820854871285
1020	0.976864278794217	-7.5526927340061025	20	14	2.0172093511543	154.61952190090273
1021	0.9768429085707832	-7.4807703980997715	20	14	2.017062264217936	154.64137610072348
1022	0.9769586543114295	-7.412345215232631	20	14	2.017110094678604	154.676630761215
1023	0.9777581073165834	-7.3338573081760625	20	13	1.9658499244937353	156.26291484025114
1024	0.9785746157207873	-7.256020844599362	20	13	1.9658264742289124	156.27813181244147
1025	0.9791694552686604	-7.156289002795868	20	13	1.9667829727253456	156.24606234314888
1026	0.9800484723024555	-7.043330007438911	20	15	2.057451994094653	154.33842817508418
1027	0.9807882756115192	-6.904100692274777	20	16	2.095104416293366	153.9169574138466
1028	0.9815487943780623	-6.76668353498863	20	16	2.0956697005424525	153.77562475867586
1029	0.9819976499503171	-6.616546471678302	20	16	2.096503300082686	153.538914436965
1030	0.9825155666186722	-6.46495947688274	20	16	2.0974476075771293	153.27045191501514
1031	0.982991791106642	-6.319540226830103	20	16	2.098656820805936	152.97061719342562
1032	0.983215377953821	-6.18149086957818	20	15	2.081300142059385	154.9173600802742
1033	0.9832034455662498	-6.0409884989661915	20	15	2.08245647584809	154.66168502037212
1034	0.9830555003497341	-5.902001185613257	20	14	2.041499336385657	154.6643600405596
1035	0.9830721585642699	-5.773204833724351	20	13	2.020808562991724	157.09107325099168
1036	0.982572859931015	-5.641102248404118	20	13	2.020924173238819	156.95071748923021
1037	0.98191290848506	-5.492182291835111	20	13	2.0213398059329846	156.80726995219987
1038	0.9807586870723821	-5.339563331622189	20	12	1.975455783410163	157.37902650018924
1039	0.9794283993341045	-5.164026706509379	20	12	1.9759977965964772	157.2452933692123
1040	0.977879989901466	-4.999127855326771	20	12	1.976773178238293	157.11821139472997
1041	0.9767104139816709	-4.859335035401225	20	12	1.9772530407653848	157.0268905554001
1042	0.9759294571497721	-4.713174740290858	20	13	2.0332133727425616	156.66705316999293
1043	0.9755581353525178	-4.5773590157064445	20	13	2.033135386424709	156.634400182376
1044	0.9752384689456965	-4.450904426982033	20	13	2.033380052699305	156.6103014105254
1045	0.9754126903722486	-4.316973860946226	20	13	2.0333315879822678	156.56418665351495
1046	0.9761617984464943	-4.181932150803217	20	13	2.033109083429003	156.51286444801738
1047	0.9774639943102672	-4.05003333056032	20	13	2.032623062985607	156.46657062443475
1048	0.9786086314404171	-3.910855484043144	20	12	1.97532584237791	156.77667314069663
1049	0.9798154347838233	-3.7631021156267104	20	12	1.974630062619113	156.6179077793656
1050	0.9811542679258789	-3.614141854493558	20	12	1.9736944655163944	156.43719283447118
1051	0.9820477697556967	-3.475823512228574	20	12	1.9729898606852174	156.24075037541766
1052	0.9832219485172295	-3.341534147648067	20	12	1.9715792360479927	156.06568472328377
1053	0.9839270956771463	-3.2064401429570295	20	12	1.970273872773345	155.93027967733326
1054	0.984150200978676	-3.0580034171153474	20	12	1.9692853747752128	155.80946387743728
1055	0.9835577199896411	-2.912753470307609	20	12	1.9689294765208505	155.71267627163363
1056	0.9825079537771668	-2.764693576606387	20	12	1.9691338218201686	155.61996471316488
1057	0.9811862133020155	-2.6333362116853123	20	12	1.969361402246707	155.55239259460618
1058	0.9793693635029326	-2.500740784047764	20	12	1.9697554962184984	155.49311942893124
1059	0.9776079282657577	-2.336175932225218	20	12	1.9700454031729355	155.4091659935394
1060	0.9760589235669302	-2.17604592473947	20	13	1.9987132960092404	152.70844147356595
1061	0.9750299015049055	-2.0381651128704568	20	13	1.9976821581843238	152.72838630585454
1062	0.9742644334096882	-1.8987317296625617	20	13	1.9966361059073934	152.7394520517669
1063	0.9741569484628462	-1.8188386055922294	20	13	1.995350256749253	152.7086812371209
1064	0.9744581864607955	-1.8055077073585764	20	13	1.9940957720072499	152.6625469761395
1065	0.9749423050452724	-1.8000919823624628	20	13	1.9925576087801564	152.63506780370716
1066	0.9761090949651268	-1.7965701306365642	20	13	1.990051303303865	152.64556646948733
1067	0.9775940998083114	-1.8057548595091037	20	13	1.9874846277978522	152.62021756664734
1068	0.9791888064802767	-1.826976347070622	20	13	1.9846015816634532	152.63552367962535
1069	0.9812630279406303	-1.8437196166393768	20	13	1.9813991278097374	152.58427991054504
1070	0.9834183875094894	-1.8628353559156623	20	13	1.9781228902525794	152.4901592002247
1071	0.9850824993015618	-1.876870299699349	20	13	1.9752419291693437	152.42099979939792
1072	0.986262463411167	-1.9047484312037142	20	13	1.9729814149504565	152.34930832428287
1073	0.9867746716943533	-1.9329094785155232	20	13	1.9715829064118213	152.292368727338
1074	0.9865855305153006	-1.9525609041925591	20	13	1.9708240188950419	152.26878817557983
1075	0.9858561119560502	-1.9827266360051774	20	13	1.9710126016086715	152.21363148493904
1076	0.9841066762611144	-2.0412123122027515	20	13	1.9723471202872553	152.14536169274726
1077	0.9815076149646865	-2.107899409860221	20	13	1.9749447839568843	152.0218250823517
1078	0.9786799959303328	-2.15933701287595	20	13	1.9779163986359902	151.88001004926892
1079	0.976161710670009	-2.20928394205749	20	13	1.9807367451337698	151.69165703155915
1080	0.9738197565431749	-2.25677601623727	20	13	1.9833459897384669	151.485838480877
1081	0.9719033487613883	-2.300917873606955	20	13	1.9847969736134419	150.7845927557171
1082	0.9709241062824882	-2.3389302238810097	20	13	1.985214753964483	150.66215969368966
1083	0.9707399517026118	-2.377277059020474	20	13	1.9846831062518697	150.55668455495197
1084	0.971549645621168	-2.4197514643627747	20	13	1.9831748382245242	150.4390921733289
1085	0.9730176537833994	-2.4609228857902488	20	14	2.005152024605678	148.1885337146407
1086	0.9751852786037191	-2.4898930911980974	20	14	2.001874151392965	148.11951447724502
1087	0.9775770335996705	-2.502310914052801	20	14	1.99830587274837	148.08103469247507
1088	0.9800003551369795	-2.517264566300957	20	14	1.9950703846699356	148.06527722695142
1089	0.9826649214955794	-2.5329656997604006	20	14	1.991928415022359	148.07939492722855
1090	0.9848525125296739	-2.543164962217249	20	14	1.989251753458611	148.16143145100597
1091	0.9862509121065438	-2.5617982752194286	20	14	1.9871236713312987	148.30229509195263
1092	0.9864008497908747	-2.5890464360504595	20	14	1.9860104815701567	148.47603903291687
1093	0.9857311470721097	-2.6255741804246218	20	14	1.9856438208752478	148.7079719077023
1094	0.9840693007729799	-2.6694236630514454	20	14	1.9860274826132667	148.98340630351177
1095	0.9817208454717525	-2.70578218918686	20	14	1.986922343317653	149.29440920504877
1096	0.97911253943713	-2.7353602803395622	20	14	1.987717904385225	149.62509388635678
1097	0.9760377754624716	-2.7749401757755896	20	14	1.9881998393634042	150.02316527496376
1098	0.9729524342000705	-2.8048881062532276	20	14	1.9884820286386693	150.4531847236255
1099	0.9705888026010838	-2.8201095050459473	20	14	1.987660008923261	150.95240906922828
1100	0.9689079399613378	-2.8252579531270774	20	14	1.9860304249467504	151.47656675671325
1101	0.9678210819760042	-2.8311899449379028	20	14	1.9836463119397318	152.03005239367354
1102	0.967878142139005	-2.8261050758191617	20	14	1.9805069595505278	152.57808832667843
1103	0.9691748592640824	-2.8301056365228994	20	14	1.9762669640704036	153.14490933576417
1104	0.9715745491856213	-2.8210026531480037	20	14	1.9712699301520042	153.71418090190065
1105	0.9745730449552699	-2.8020953173207226	20	14	1.966231107005518	154.27911931988072
1106	0.9782503527444865	-2.776762727867798	20	14	1.9608317494714638	154.86484672164255
1107	0.9816417883301636	-2.7548645448765945	20	14	1.956076774369669	155.44642629269623
1108	0.9845175343853478	-2.719270117129385	20	14	1.9519944760315504	156.0076846436517
1109	0.9865430026324553	-2.670462864764866	20	14	1.9488404449802441	156.58551109624764
1110	0.9878020665813427	-2.6127929324853043	20	14	1.9465352510881921	157.14284393016337
1111	0.9879620394283066	-2.559750200467413	20	14	1.9452765152496039	157.6903216546104
1112	0.9868994944225061	-2.5107646029724293	20	14	1.9451024670051358	158.2274670057718
1113	0.9848393391476125	-2.447960729263201	20	15	1.995033905234992	158.29503364195762
1114	0.9822023318981505	-2.4129035188152868	20	15	1.995926503214877	158.77727375805352
1115	0.9796969452694222	-2.3765489453358457	20	15	1.9969214950511158	159.21482786652143
1116	0.9774476921717099	-2.341661506839336	20	15	1.9975622982467478	159.6534758068416
1117	0.9755372327507184	-2.3193073513232525	20	15	1.9981677792900956	160.07002531601248
1118	0.9737306203489842	-2.3090787245529194	20	15	1.9990633273799086	160.46278161925883
1119	0.9729975970931266	-2.314453913504457	20	15	1.9995601379086025	160.81400942858735
1120	0.9735572455001332	-2.312349330536532	20	15	1.9993146776727306	161.11425601878915
1121	0.9749643228984416	-2.3210495896913232	20	15	1.9983520350312967	161.39515268653443
1122	0.9772385075052652	-2.3367062566712535	20	15	1.9967083292015768	161.6489794650905
1123	0.9798172068153368	-2.3656649893089567	20	15	1.9948909290479788	161.8507648822745
1124	0.9824715216207803	-2.391542036880295	20	15	1.9933459998896526	162.02147786575046
1125	0.9849594049469061	-2.4343485697229115	20	15	1.991926465967637	162.14986825816078
1126	0.9868588817924604	-2.4844932995615623	20	15	1.9909309870669767	162.2750087221432
1127	0.9880015999598684	-2.5338124087401805	20	15	1.9904486655845381	162.38993437202222
1128	0.9879631244094085	-2.5722899959413867	20	15	1.9907523867376693	162.47114037028675
1129	0.9870094131646863	-2.619449037632624	20	15	1.9919732352447166	162.51115006807152
1130	0.9848202337754202	-2.6743510037085922	20	15	1.9940860879387083	162.5049516631365
1131	0.9820419464083573	-2.7361539768659866	20	15	1.9965146537670093	162.47181614695666
1132	0.9788275766567475	-2.783756032208486	20	15	1.999056726712967	162.43520170856263
1133	0.9755471266664811	-2.8579632349087634	20	15	2.0018058427250947	162.3809382910001
1134	0.972725881869434	-2.9463475902750798	20	15	2.0046273444626763	162.26766214542997
1135	0.9709249525136305	-3.02707417523212	20	15	2.006862850881813	162.12536183198395
1136	0.9703329334032216	-3.0907544893445302	20	15	2.008324321357029	161.91829502942463
1137	0.9711617384710804	-3.1526291562916313	20	15	2.008778484691621	161.66817239346378
1138	0.9731081366938763	-3.2178467628213596	20	15	2.008649871479878	161.38454361157648
1139	0.9760031279896217	-3.286643015659333	20	15	2.00812693535901	161.05080174322842
1140	0.9795649488569541	-3.34360341243623	20	15	2.0072075947525114	160.62831551349507
1141	0.9829677539097027	-3.418091391867777	20	15	2.006795398493514	160.1664101991193
1142	0.9861235724021986	-3.4930389493389518	20	15	2.0070531897044144	159.71565902653492
1143	0.9888220918054784	-3.560859903274605	20	15	2.007679459409057	159.2864105212974
1144	0.9905299100797513	-3.63208306157672	20	15	2.0090675027627722	158.8922877813813
1145	0.9907880269779555	-3.7058725335539484	20	15	2.0116012894889104	158.52446377201733
1146	0.9896075539421367	-3.7652720808227187	20	15	2.015203037313586	158.19422163522844
1147	0.9871588661532481	-3.8327864795690303	20	15	2.019080357096428	156.88079164496932
1148	0.9837406100108483	-3.9103845421056223	20	15	2.023666171052826	156.65282341879256
1149	0.9796372581980318	-3.994026306834539	20	15	2.0285525951138568	156.45194683243082
1150	0.9759460286580716	-4.083578739175251	20	15	2.032859060448408	156.277258190192
1151	0.972318718780552	-4.1537239423762085	20	15	2.0371028056652034	156.13876332952532
1152	0.9697340386390543	-4.206817320712947	20	15	2.040514742912302	155.98636401116713
1153	0.9680706108055779	-4.268820061675557	20	15	2.0432218369855586	155.84413950893494
1154	0.967868472068458	-4.341644426981879	20	15	2.0450019793202934	155.70899039010888
1155	0.9687840250636255	-4.412672238855071	20	15	2.046011567724912	155.55902314083758
1156	0.9714535526789245	-4.484683193654922	20	15	2.0456711912056185	156.75912174491458
1157	0.9752701642315127	-4.547195020869225	20	15	2.0443199936777923	156.66209042069946
1158	0.9793482103084086	-4.623058643306084	20	15	2.0432525574454163	156.5562878943375
1159	0.983543624021871	-4.7086196832284495	20	15	2.0422684772731525	156.44974815732448
1160	0.987437532192571	-4.797174626030264	20	15	2.041506847533055	156.3557726047856
1161	0.9905604566345524	-4.877941364585536	20	15	2.0414384807035955	156.30758879352794
1162	0.9925119433930354	-4.951597459747623	20	15	2.0421430791415305	156.31906173092594
1163	0.9931714667103746	-5.023424687155091	20	15	2.0437066187128523	156.3657280880989
1164	0.9922022544778599	-5.105407749828283	20	15	2.0465295157941337	156.40398815797897
